tweet_id,timestamp,source,rating_numerator,name,stage,predict_1,probability_1,classify_1,predict_2,probability_2,classify_2,predict_3,probability_3,classify_3,retweet_count,favorite_count
889531135344209921,2017-07-24 17:02:04,Twitter for iPhone,10,Stuart,puppo,golden_retriever,0.953442,True,Labrador_retriever,0.0138341,True,redbone,0.00795775,True,2321,15359
889278841981685760,2017-07-24 00:19:32,Twitter for iPhone,10,Oliver,not classified,whippet,0.626152,True,borzoi,0.194742,True,Saluki,0.0273507,True,5637,25652
888917238123831296,2017-07-23 00:22:39,Twitter for iPhone,10,Jim,not classified,golden_retriever,0.714719,True,Tibetan_mastiff,0.1201839999999999,True,Labrador_retriever,0.1055059999999999,True,4709,29611
888804989199671297,2017-07-22 16:56:37,Twitter for iPhone,10,Zeke,not classified,golden_retriever,0.46976,True,Labrador_retriever,0.184172,True,English_setter,0.0734817,True,4559,26080
888554962724278272,2017-07-22 00:23:06,Twitter for iPhone,10,Ralphus,not classified,Siberian_husky,0.700377,True,Eskimo_dog,0.166511,True,malamute,0.111411,True,3732,20290
888078434458587136,2017-07-20 16:49:33,Twitter for iPhone,10,Gerald,not classified,French_bulldog,0.995026,True,pug,0.000931908,True,bull_mastiff,0.000903211,True,3653,22201
887705289381826560,2017-07-19 16:06:48,Twitter for iPhone,10,Jeffrey,not classified,basset,0.821664,True,redbone,0.0875815,True,Weimaraner,0.0262364,True,5609,30779
887517139158093824,2017-07-19 03:39:09,Twitter for iPhone,10,Such,not classified,limousine,0.130432,False,tow_truck,0.0291754,False,shopping_cart,0.0263208,False,12082,46959
887473957103951883,2017-07-19 00:47:34,Twitter for iPhone,10,Canela,not classified,Pembroke,0.809197,True,Rhodesian_ridgeback,0.05495,True,beagle,0.0389148,True,18781,69871
887343217045368832,2017-07-18 16:08:03,Twitter for iPhone,10,nan,not classified,Mexican_hairless,0.330741,True,sea_lion,0.275645,False,Weimaraner,0.134203,True,10737,34222
887101392804085760,2017-07-18 00:07:08,Twitter for iPhone,10,nan,not classified,Samoyed,0.733942,True,Eskimo_dog,0.0350295,True,Staffordshire_bullterrier,0.0297047,True,6167,31061
886983233522544640,2017-07-17 16:17:36,Twitter for iPhone,10,Maya,not classified,Chihuahua,0.793469,True,toy_terrier,0.143528,True,can_opener,0.0322529,False,8084,35859
886736880519319552,2017-07-16 23:58:41,Twitter for iPhone,10,Mingus,not classified,kuvasz,0.309706,True,Great_Pyrenees,0.186136,True,Dandie_Dinmont,0.0863463,True,3443,12306
886680336477933568,2017-07-16 20:14:00,Twitter for iPhone,10,Derek,not classified,convertible,0.738995,False,sports_car,0.139952,False,car_wheel,0.0441726999999999,False,4610,22798
886366144734445568,2017-07-15 23:25:31,Twitter for iPhone,10,Roscoe,pupper,French_bulldog,0.999201,True,Chihuahua,0.000361178,True,Boston_bull,7.55616e-05,True,3316,21524
886258384151887873,2017-07-15 16:17:19,Twitter for iPhone,10,Waffles,not classified,pug,0.943575,True,shower_cap,0.0252856,False,Siamese_cat,0.00284892,False,6523,28469
885984800019947520,2017-07-14 22:10:11,Twitter for iPhone,10,Jimbo,not classified,Blenheim_spaniel,0.972494,True,Shih-Tzu,0.00663012,True,Bernese_mountain_dog,0.00623915,True,7097,33382
885528943205470208,2017-07-13 15:58:47,Twitter for iPhone,10,Maisey,not classified,pug,0.369275,True,Labrador_retriever,0.265835,True,kuvasz,0.134697,True,6683,36689
885167619883638784,2017-07-12 16:03:00,Twitter for iPhone,10,nan,not classified,malamute,0.8124819999999999,True,Siberian_husky,0.0717125,True,Eskimo_dog,0.0557697,True,4556,22367
884925521741709313,2017-07-12 00:01:00,Twitter for iPhone,10,Earl,not classified,Italian_greyhound,0.259916,True,American_Staffordshire_terrier,0.198451,True,Staffordshire_bullterrier,0.127725,True,16439,68152
884876753390489601,2017-07-11 20:47:12,Twitter for iPhone,10,Lola,not classified,chow,0.822103,True,Norwich_terrier,0.106075,True,Norfolk_terrier,0.0373485,True,6096,28514
884562892145688576,2017-07-11 00:00:02,Twitter for iPhone,10,Kevin,not classified,pug,0.5464060000000001,True,French_bulldog,0.404291,True,Brabancon_griffon,0.0440019,True,5100,24765
884441805382717440,2017-07-10 15:58:53,Twitter for iPhone,10,nan,not classified,Pembroke,0.993225,True,Cardigan,0.00321648,True,Chihuahua,0.00208089,True,5856,27478
884162670584377345,2017-07-09 21:29:42,Twitter for iPhone,10,Yogi,doggo,German_shepherd,0.707046,True,malinois,0.199396,True,Norwegian_elkhound,0.0491476,True,3128,20771
883838122936631299,2017-07-09 00:00:04,Twitter for iPhone,10,Noah,not classified,Doberman,0.610946,True,miniature_pinscher,0.299603,True,kelpie,0.0630203,True,3586,22349
883482846933004288,2017-07-08 00:28:19,Twitter for iPhone,5,Bella,not classified,golden_retriever,0.943082,True,Labrador_retriever,0.032409,True,kuvasz,0.00550072,True,10407,46860
883360690899218434,2017-07-07 16:22:55,Twitter for iPhone,10,Grizzwald,floofer,chow,0.987997,True,Tibetan_mastiff,0.00709872,True,Newfoundland,0.00214033,True,3825,22986
883117836046086144,2017-07-07 00:17:54,Twitter for iPhone,10,nan,not classified,golden_retriever,0.949562,True,Labrador_retriever,0.0459479,True,kuvasz,0.00247094,True,6949,37914
882992080364220416,2017-07-06 15:58:11,Twitter for iPhone,10,Rusty,not classified,Eskimo_dog,0.4667779999999999,True,Siberian_husky,0.406044,True,dingo,0.0734143999999999,False,4122,24445
882762694511734784,2017-07-06 00:46:41,Twitter for iPhone,10,Gus,pupper,Labrador_retriever,0.85005,True,Chesapeake_Bay_retriever,0.074257,True,flat-coated_retriever,0.0155793999999999,True,5134,28903
882627270321602560,2017-07-05 15:48:34,Twitter for iPhone,10,Stanley,not classified,Pembroke,0.542982,True,Chihuahua,0.251988,True,Cardigan,0.107699,True,6342,28382
882268110199369728,2017-07-04 16:01:23,Twitter for iPhone,10,Alfy,not classified,golden_retriever,0.762211,True,Labrador_retriever,0.0989848999999999,True,cocker_spaniel,0.0171995,True,12118,45880
882045870035918850,2017-07-04 01:18:17,Twitter for iPhone,10,Koko,not classified,web_site,0.949591,False,dhole,0.0173258,False,golden_retriever,0.00694063,True,5203,29900
881906580714921986,2017-07-03 16:04:48,Twitter for iPhone,10,Rey,not classified,Weimaraner,0.291539,True,Chesapeake_Bay_retriever,0.278966,True,koala,0.127017,False,3533,24773
881666595344535552,2017-07-03 00:11:11,Twitter for iPhone,10,Gary,not classified,Saluki,0.529012,True,Afghan_hound,0.250003,True,golden_retriever,0.160739,True,11099,51522
881536004380872706,2017-07-02 15:32:16,Twitter for iPhone,10,nan,pupper,Samoyed,0.281463,True,Angora,0.272066,False,Persian_cat,0.114854,False,16570,50199
881268444196462592,2017-07-01 21:49:04,Twitter for iPhone,10,Elliot,not classified,tusker,0.473303,False,Indian_elephant,0.245646,False,ibex,0.0556607,False,5358,23501
880935762899988482,2017-06-30 23:47:07,Twitter for iPhone,10,Louis,not classified,street_sign,0.251801,False,umbrella,0.115123,False,traffic_light,0.0695338,False,2886,17346
880872448815771648,2017-06-30 19:35:32,Twitter for iPhone,10,nan,not classified,Pembroke,0.791416,True,Norwich_terrier,0.0613929,True,Chihuahua,0.0337257,True,3989,21734
880465832366813184,2017-06-29 16:39:47,Twitter for iPhone,10,Bella,not classified,golden_retriever,0.913255,True,Labrador_retriever,0.0263286,True,cocker_spaniel,0.00937082,True,6546,29075
880221127280381952,2017-06-29 00:27:25,Twitter for iPhone,10,Jesse,not classified,Chihuahua,0.238525,True,meerkat,0.104256,False,clumber,0.0525802999999999,True,4436,27640
880095782870896641,2017-06-28 16:09:20,Twitter for iPhone,10,nan,not classified,miniature_pinscher,0.120298,True,Rhodesian_ridgeback,0.106395,True,beagle,0.106073,True,4533,28150
879862464715927552,2017-06-28 00:42:13,Twitter for iPhone,10,Romeo,not classified,basset,0.813507,True,beagle,0.146654,True,cocker_spaniel,0.00948502,True,3642,22667
879492040517615616,2017-06-27 00:10:17,Twitter for iPhone,10,Bailey,not classified,German_short-haired_pointer,0.479896,True,vizsla,0.1243529999999999,True,bath_towel,0.0733202,False,3323,23822
879415818425184262,2017-06-26 19:07:24,Twitter for iPhone,10,Duddles,not classified,English_springer,0.383404,True,Boston_bull,0.134967,True,Cardigan,0.110481,True,45849,107956
879376492567855104,2017-06-26 16:31:08,Twitter for iPhone,10,Jack,not classified,tricycle,0.663601,False,Labrador_retriever,0.0334961,True,Pembroke,0.0188266,True,3261,17099
879050749262655488,2017-06-25 18:56:45,Twitter for iPhone,10,Steven,not classified,tabby,0.311861,False,window_screen,0.169123,False,Egyptian_cat,0.132932,False,4941,23022
879008229531029506,2017-06-25 16:07:47,Twitter for iPhone,10,Beau,not classified,vizsla,0.960513,True,miniature_pinscher,0.00943065,True,American_Staffordshire_terrier,0.0087113,True,2812,19317
878776093423087618,2017-06-25 00:45:22,Twitter for iPhone,10,Snoopy,puppo,Italian_greyhound,0.734684,True,whippet,0.1504869999999999,True,Ibizan_hound,0.0397246,True,4319,19763
878281511006478336,2017-06-23 16:00:04,Twitter for iPhone,10,Shadow,not classified,basset,0.32042,True,collie,0.215975,True,Appenzeller,0.1285069999999999,True,1349,7913
878057613040115712,2017-06-23 01:10:23,Twitter for iPhone,10,Emmy,not classified,French_bulldog,0.839097,True,Boston_bull,0.0787993999999999,True,toy_terrier,0.0152433999999999,True,7181,42876
877736472329191424,2017-06-22 03:54:17,Twitter for iPhone,10,Aja,not classified,Chesapeake_Bay_retriever,0.8379559999999999,True,Labrador_retriever,0.0620342,True,Weimaraner,0.0405991,True,17300,71144
877611172832227328,2017-06-21 19:36:23,Twitter for iPhone,10,nan,pupper,Irish_setter,0.3647289999999999,True,golden_retriever,0.202907,True,Irish_terrier,0.107473,True,83,0
877556246731214848,2017-06-21 15:58:08,Twitter for iPhone,10,Penny,not classified,basset,0.995368,True,Welsh_springer_spaniel,0.00193621,True,bathtub,0.000467919,False,3994,23258
877316821321428993,2017-06-21 00:06:44,Twitter for iPhone,10,Dante,not classified,Saluki,0.5099670000000001,True,Italian_greyhound,0.0904973,True,golden_retriever,0.0794058,True,5414,27907
877201837425926144,2017-06-20 16:29:50,Twitter for iPhone,10,Nelly,not classified,Pembroke,0.93112,True,Cardigan,0.0686982,True,basenji,8.17379e-05,True,5880,27755
876838120628539392,2017-06-19 16:24:33,Twitter for iPhone,10,Ginger,pupper,bloodhound,0.575751,True,redbone,0.24097,True,Tibetan_mastiff,0.0889348,True,3506,21125
876484053909872640,2017-06-18 16:57:37,Twitter for iPhone,10,Benedict,not classified,golden_retriever,0.874566,True,Irish_terrier,0.0373542,True,chow,0.0167235999999999,True,2511,19163
876120275196170240,2017-06-17 16:52:05,Twitter for iPhone,10,Venti,not classified,Bernese_mountain_dog,0.534327,True,Saint_Bernard,0.346312,True,Greater_Swiss_Mountain_dog,0.0949327,True,4903,28490
875747767867523072,2017-06-16 16:11:53,Twitter for iPhone,10,Goose,not classified,Labrador_retriever,0.799551,True,Chesapeake_Bay_retriever,0.179975,True,vizsla,0.0046176,True,4497,25773
875144289856114688,2017-06-15 00:13:52,Twitter for iPhone,10,Nugget,not classified,Siberian_husky,0.245048,True,Pembroke,0.223716,True,dingo,0.160753,False,5081,22185
875021211251597312,2017-06-14 16:04:48,Twitter for iPhone,10,nan,not classified,West_Highland_white_terrier,0.7143189999999999,True,Siberian_husky,0.0919133,True,Great_Pyrenees,0.0460381999999999,True,4922,26022
874680097055178752,2017-06-13 17:29:20,Twitter for iPhone,10,Cash,not classified,Labrador_retriever,0.836052,True,Staffordshire_bullterrier,0.0470690999999999,True,beagle,0.0360071,True,4875,28439
874296783580663808,2017-06-12 16:06:11,Twitter for iPhone,10,Jed,pupper,cocker_spaniel,0.437216,True,miniature_poodle,0.2771909999999999,True,toy_poodle,0.157402,True,4308,26651
874057562936811520,2017-06-12 00:15:36,Twitter for iPhone,10,nan,not classified,flat-coated_retriever,0.8321770000000001,True,black-and-tan_coonhound,0.0404369,True,Newfoundland,0.0282283,True,4125,23134
874012996292530176,2017-06-11 21:18:31,Twitter for iPhone,10,Sebastian,puppo,Cardigan,0.806674,True,Pembroke,0.116622,True,kelpie,0.0491819,True,11007,35501
873580283840344065,2017-06-10 16:39:04,Twitter for iPhone,10,nan,not classified,Newfoundland,0.678537,True,Tibetan_mastiff,0.244022,True,chow,0.0485295,True,4143,24837
873213775632977920,2017-06-09 16:22:42,Twitter for iPhone,10,Sierra,pupper,vizsla,0.6197819999999999,True,bloodhound,0.338069,True,Chesapeake_Bay_retriever,0.0126763,True,1667,7467
872967104147763200,2017-06-09 00:02:31,Twitter for iPhone,10,nan,doggo,Labrador_retriever,0.476913,True,Chesapeake_Bay_retriever,0.174145,True,German_short-haired_pointer,0.0928614,True,5669,28031
872820683541237760,2017-06-08 14:20:41,Twitter for iPhone,10,nan,not classified,pug,0.99912,True,French_bulldog,0.00055192,True,bull_mastiff,7.28904e-05,True,3884,15029
872620804844003328,2017-06-08 01:06:27,Twitter for iPhone,10,Monkey,not classified,cocker_spaniel,0.513191,True,Sussex_spaniel,0.159088,True,standard_poodle,0.149509,True,3911,21309
872486979161796608,2017-06-07 16:14:40,Twitter for iPhone,10,nan,not classified,Pembroke,0.931861,True,Cardigan,0.0377211999999999,True,Chihuahua,0.0119667,True,9429,41606
872261713294495745,2017-06-07 01:19:32,Twitter for iPhone,10,Harry,not classified,Labrador_retriever,0.972019,True,flat-coated_retriever,0.00817828,True,Chesapeake_Bay_retriever,0.00735927,True,6649,35085
872122724285648897,2017-06-06 16:07:15,Twitter for iPhone,10,Kody,not classified,basketball,0.808396,False,pug,0.0667363,True,dalmatian,0.0545697999999999,True,8549,35324
871879754684805121,2017-06-06 00:01:46,Twitter for iPhone,10,Lassie,not classified,Shetland_sheepdog,0.969171,True,collie,0.0182607,True,Pomeranian,0.00851534,True,11918,39090
871762521631449091,2017-06-05 16:15:56,Twitter for iPhone,10,Rover,pupper,Labrador_retriever,0.921393,True,golden_retriever,0.064608,True,bloodhound,0.00338337,True,3678,20787
871515927908634625,2017-06-04 23:56:03,Twitter for iPhone,10,Napolean,doggo,komondor,0.974781,True,briard,0.0200412999999999,True,swab,0.00322824,False,3628,20730
871032628920680449,2017-06-03 15:55:36,Twitter for iPhone,10,Boomer,not classified,kelpie,0.398053,True,macaque,0.0689549,False,dingo,0.0506018,False,3999,23255
870804317367881728,2017-06-03 00:48:22,Twitter for iPhone,10,nan,not classified,home_theater,0.16829,False,sandbar,0.0980404,False,television,0.0797293999999999,False,6393,33791
870656317836468226,2017-06-02 15:00:16,Twitter for iPhone,10,Cody,not classified,Pembroke,0.945495,True,Cardigan,0.0458755,True,beagle,0.00432943,True,2817,12819
870374049280663552,2017-06-01 20:18:38,Twitter for iPhone,10,Zoey,not classified,golden_retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True,27680,85011
870308999962521604,2017-06-01 16:00:09,Twitter for iPhone,10,Rumble,not classified,Greater_Swiss_Mountain_dog,0.6227520000000001,True,Appenzeller,0.158463,True,EntleBucher,0.148115,True,4384,22453
870063196459192321,2017-05-31 23:43:25,Twitter for iPhone,10,Clifford,not classified,comic_book,0.534409,False,envelope,0.2807219999999999,False,book_jacket,0.0437855,False,8840,37771
869772420881756160,2017-05-31 04:27:59,Twitter for iPhone,10,Dewey,not classified,Pembroke,0.980148,True,Cardigan,0.0192711,True,malamute,0.00013626,True,10663,43710
869702957897576449,2017-05-30 23:51:58,Twitter for iPhone,10,Stanley,not classified,Pembroke,0.993449,True,Cardigan,0.00632508,True,Chihuahua,0.000177598,True,6728,29116
869596645499047938,2017-05-30 16:49:31,Twitter for iPhone,10,Scout,doggo,Chihuahua,0.955156,True,toy_terrier,0.00805373,True,muzzle,0.00629563,False,3327,16476
869227993411051520,2017-05-29 16:24:37,Twitter for iPhone,10,Gizmo,not classified,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True,4023,21112
868880397819494401,2017-05-28 17:23:24,Twitter for iPhone,10,Walter,not classified,laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False,12518,55098
868622495443632128,2017-05-28 00:18:35,Twitter for iPhone,10,nan,not classified,Labrador_retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True,6275,28295
868552278524837888,2017-05-27 19:39:34,Twitter for iPhone,10,Cooper,not classified,whippet,0.378151,True,Italian_greyhound,0.275935,True,American_Staffordshire_terrier,0.0949906,True,2240,10539
867900495410671616,2017-05-26 00:29:37,Twitter for iPhone,10,nan,not classified,Labrador_retriever,0.522644,True,kuvasz,0.332461,True,dalmatian,0.0320081,True,4439,24964
867774946302451713,2017-05-25 16:10:44,Twitter for iPhone,10,Harold,not classified,Border_collie,0.661953,True,Cardigan,0.175718,True,collie,0.0871424,True,7788,35179
867421006826221569,2017-05-24 16:44:18,Twitter for iPhone,10,Shikha,puppo,Eskimo_dog,0.6164569999999999,True,Siberian_husky,0.38133,True,malamute,0.00167022,True,2697,16755
867072653475098625,2017-05-23 17:40:04,Twitter for iPhone,10,nan,not classified,Blenheim_spaniel,0.352946,True,papillon,0.2117659999999999,True,Pekinese,0.112952,True,135,0
867051520902168576,2017-05-23 16:16:06,Twitter for iPhone,10,nan,not classified,Samoyed,0.4714029999999999,True,Pekinese,0.302219,True,Pomeranian,0.156606,True,8425,33420
866686824827068416,2017-05-22 16:06:55,Twitter for iPhone,10,Lili,not classified,flat-coated_retriever,0.51473,True,groenendael,0.306407,True,curly-coated_retriever,0.0613140999999999,True,3727,20070
866450705531457537,2017-05-22 00:28:40,Twitter for iPhone,10,Jamesy,pupper,French_bulldog,0.905334,True,Boston_bull,0.0780597,True,pug,0.00177092,True,32883,106827
866334964761202691,2017-05-21 16:48:45,Twitter for iPhone,10,Coco,not classified,Samoyed,0.984086,True,Pomeranian,0.00791928,True,keeshond,0.00332813,True,15546,54720
865718153858494464,2017-05-19 23:57:46,Twitter for iPhone,10,Boomer,not classified,golden_retriever,0.673664,True,kuvasz,0.157523,True,Labrador_retriever,0.126073,True,6008,26640
865359393868664832,2017-05-19 00:12:11,Twitter for iPhone,10,Sammy,not classified,Chesapeake_Bay_retriever,0.832435,True,Labrador_retriever,0.163551,True,Weimaraner,0.00277025,True,5384,27530
865006731092295680,2017-05-18 00:50:50,Twitter for iPhone,10,Nelly,not classified,Pembroke,0.989882,True,Cardigan,0.00990646,True,basenji,0.000134952,True,8209,29063
864873206498414592,2017-05-17 16:00:15,Twitter for iPhone,10,nan,not classified,pole,0.478616,False,lakeside,0.1141819999999999,False,wreck,0.0559265,False,9361,33651
864279568663928832,2017-05-16 00:41:21,Twitter for iPhone,10,Meatball,not classified,bull_mastiff,0.668613,True,French_bulldog,0.180562,True,Staffordshire_bullterrier,0.0522374,True,3266,15195
864197398364647424,2017-05-15 19:14:50,Twitter for iPhone,10,Paisley,not classified,golden_retriever,0.945905,True,Labrador_retriever,0.0212636,True,Tibetan_mastiff,0.0204928,True,9616,31459
863907417377173506,2017-05-15 00:02:33,Twitter for iPhone,10,Albus,not classified,marmot,0.358828,False,meerkat,0.174703,False,weasel,0.123485,False,4441,21477
863553081350529029,2017-05-14 00:34:33,Twitter for iPhone,10,Neptune,not classified,Eskimo_dog,0.41333,True,malamute,0.347646,True,Siberian_husky,0.149536,True,4489,15935
863432100342583297,2017-05-13 16:33:49,Twitter for iPhone,10,Belle,not classified,Staffordshire_bullterrier,0.690517,True,French_bulldog,0.10336,True,beagle,0.0794893999999999,True,5664,24829
863079547188785154,2017-05-12 17:12:53,Twitter for iPhone,10,nan,not classified,Lakeland_terrier,0.275242,True,Airedale,0.190569,True,teddy,0.102595,False,1195,9094
863062471531167744,2017-05-12 16:05:02,Twitter for iPhone,10,Quinn,not classified,French_bulldog,0.935804,True,pug,0.0595761999999999,True,boxer,0.00141218,True,2687,8945
862831371563274240,2017-05-12 00:46:44,Twitter for iPhone,10,Zooey,not classified,Australian_terrier,0.207281,True,Irish_terrier,0.156296,True,German_shepherd,0.1235359999999999,True,5457,20011
862722525377298433,2017-05-11 17:34:13,Twitter for iPhone,10,Dave,not classified,basset,0.39333,True,beagle,0.242034,True,boxer,0.0776925,True,3809,17779
862457590147678208,2017-05-11 00:01:27,Twitter for iPhone,10,Jersey,not classified,home_theater,0.4963479999999999,False,studio_couch,0.167256,False,barber_chair,0.052625,False,5388,21492
862096992088072192,2017-05-10 00:08:34,Twitter for iPhone,10,nan,not classified,chow,0.677589,True,Pomeranian,0.270648,True,Pekinese,0.0381099,True,21840,66437
861383897657036800,2017-05-08 00:54:59,Twitter for iPhone,10,Hobbes,not classified,Cardigan,0.771008,True,Pembroke,0.137174,True,French_bulldog,0.0633086,True,11528,37744
861288531465048066,2017-05-07 18:36:02,Twitter for iPhone,10,nan,not classified,syringe,0.1447119999999999,False,oxygen_mask,0.1066839999999999,False,Bouvier_des_Flandres,0.0826102,True,4479,18032
861005113778896900,2017-05-06 23:49:50,Twitter for iPhone,10,Burt,not classified,German_shepherd,0.507951,True,Pembroke,0.136113,True,muzzle,0.0757641999999999,False,4119,17538
860924035999428608,2017-05-06 18:27:40,Twitter for iPhone,10,nan,not classified,envelope,0.933016,False,oscilloscope,0.0125914,False,paper_towel,0.0111785,False,882,0
860563773140209665,2017-05-05 18:36:06,Twitter for iPhone,10,Lorenzo,not classified,Cardigan,0.583936,True,Pembroke,0.0559794,True,beagle,0.0458957,True,2334,7878
860524505164394496,2017-05-05 16:00:04,Twitter for iPhone,10,Carl,not classified,Bedlington_terrier,0.286558,True,toy_poodle,0.2351929999999999,True,Lakeland_terrier,0.0879506999999999,True,5698,24678
860276583193509888,2017-05-04 23:34:55,Twitter for iPhone,10,Jordy,not classified,lakeside,0.312299,False,dock,0.159842,False,canoe,0.0707945,False,3745,19154
860184849394610176,2017-05-04 17:30:24,Twitter for iPhone,10,nan,not classified,chimpanzee,0.267612,False,gorilla,0.104293,False,orangutan,0.0599075,False,6295,17474
859924526012018688,2017-05-04 00:15:58,Twitter for iPhone,10,Milky,not classified,French_bulldog,0.254587,True,Staffordshire_bullterrier,0.1925579999999999,True,hog,0.10027,False,4349,20021
859851578198683649,2017-05-03 19:26:06,Twitter for iPhone,10,Trooper,not classified,Labrador_retriever,0.899086,True,golden_retriever,0.0470908,True,kuvasz,0.0232063,True,3780,16105
859607811541651456,2017-05-03 03:17:27,Twitter for iPhone,10,nan,puppo,golden_retriever,0.8955290000000001,True,Irish_setter,0.0240993,True,Labrador_retriever,0.0192854,True,1704,19476
859196978902773760,2017-05-02 00:04:57,Twitter for iPhone,10,Quite,not classified,Angora,0.2242179999999999,False,malamute,0.216163,True,Persian_cat,0.128383,False,25661,75193
859074603037188101,2017-05-01 15:58:40,Twitter for iPhone,10,nan,not classified,revolver,0.190292,False,projectile,0.149064,False,fountain,0.0660466,False,14740,35553
858843525470990336,2017-05-01 00:40:27,Twitter for iPhone,10,nan,doggo,golden_retriever,0.57812,True,Labrador_retriever,0.286059,True,bloodhound,0.0269173,True,3771,16304
858471635011153920,2017-04-30 00:02:42,Twitter for iPhone,10,Sophie,not classified,Pembroke,0.987407,True,Cardigan,0.00872303,True,basenji,0.00342373,True,5271,22640
858107933456039936,2017-04-28 23:57:28,Twitter for iPhone,10,Wyatt,not classified,golden_retriever,0.863874,True,Labrador_retriever,0.01592,True,doormat,0.0106153,False,3154,16524
857989990357356544,2017-04-28 16:08:49,Twitter for iPhone,10,Rosie,not classified,French_bulldog,0.43258,True,English_springer,0.325898,True,Lakeland_terrier,0.0426179,True,2812,16952
857746408056729600,2017-04-28 00:00:54,Twitter for iPhone,10,Thor,not classified,Labrador_retriever,0.919832,True,beagle,0.0435129999999999,True,golden_retriever,0.0233588,True,11524,36021
857393404942143489,2017-04-27 00:38:11,Twitter for iPhone,10,nan,not classified,malamute,0.8415969999999999,True,Siberian_husky,0.0736435,True,Eskimo_dog,0.0721286,True,1785,6236
857263160327368704,2017-04-26 16:00:39,Twitter for iPhone,10,Oscar,not classified,Samoyed,0.998021,True,Pomeranian,0.000921636,True,keeshond,0.0003112609999999,True,4934,21041
857029823797047296,2017-04-26 00:33:27,Twitter for iPhone,10,Zeke,not classified,golden_retriever,0.968623,True,Labrador_retriever,0.0103252,True,Saluki,0.00414842,True,4364,19910
856543823941562368,2017-04-24 16:22:16,Twitter for iPhone,10,Callie,not classified,Boston_bull,0.30691,True,Siamese_cat,0.191218,False,Chihuahua,0.189288,True,3131,17135
856526610513747968,2017-04-24 15:13:52,Twitter for iPhone,10,nan,not classified,Old_English_sheepdog,0.798481,True,Tibetan_terrier,0.0606024,True,standard_poodle,0.0407219,True,2068,12446
856282028240666624,2017-04-23 23:01:59,Twitter for iPhone,10,Cermet,not classified,Chihuahua,0.8765430000000001,True,Italian_greyhound,0.0329618,True,Cardigan,0.0207759,True,6841,29086
855851453814013952,2017-04-22 18:31:02,Twitter for iPhone,10,nan,doggopuppo,flat-coated_retriever,0.321676,True,Labrador_retriever,0.115138,True,groenendael,0.0960997,True,19196,47844
